id_mesure,id_temps,id_localisation,id_polluant,id_pays,date_complete,annee,mois,jour,semaine,trimestre,saison,id_station,nom_station,nom_ville,admin_name,nom_pays,eco_iso3,continent,latitude,longitude,population,code_polluant,nom_polluant,categorie,unite,impact_sante,valeur_pollution,PM25_EXPO_WB,GDP_PC_USD,URBAN_PCT,RENEWABLE_PCT,FOSSIL_PCT,POP_TOTAL,PM25_ABOVE_WHO,ELEC_COAL_PCT,CO2_PC
9171,1644,431,5,1,2020-07-01,2020,7,1,27,3,Été,9103,清源山,Quanzhou,Fujian,China,CHN,Asia,24.961700000000004,118.6108,6480000.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",11.626,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9172,913,432,6,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,324.555,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9173,1278,432,6,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,328.405,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9174,1644,432,6,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,230.325,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9175,2009,432,6,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,299.364,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9176,913,432,3,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,24.712,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9177,1278,432,3,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,28.973,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9178,1644,432,3,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,20.81,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9179,2009,432,3,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,17.652,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9180,913,432,4,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,33.778,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9181,1278,432,4,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,33.268,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9182,1644,432,4,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,29.495,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9183,2009,432,4,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,27.954,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9184,913,432,2,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,67.71,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9185,1278,432,2,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,58.459,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9186,1644,432,2,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,55.128,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9187,2009,432,2,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,38.192,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9188,913,432,1,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,42.668,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9189,1278,432,1,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,36.998,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9190,1644,432,1,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,43.206,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9191,2009,432,1,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,27.576,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9192,913,432,5,1,2018-07-01,2018,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",11.748,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9193,1278,432,5,1,2019-07-01,2019,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",16.391,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9194,1644,432,5,1,2020-07-01,2020,7,1,27,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",14.644,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9195,2009,432,5,1,2021-07-01,2021,7,1,26,3,Été,9104,渔湖,Jieyang,Guangdong,China,CHN,Asia,23.5294,116.41509999999998,5577814.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",10.898,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9196,913,433,6,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,248.421,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9197,1278,433,6,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,369.183,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9198,1644,433,6,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,337.453,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9199,2009,433,6,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,160.983,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9200,913,433,3,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,24.395,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9201,1278,433,3,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,30.46,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9202,1644,433,3,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,21.005,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9203,2009,433,3,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,19.33,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9204,913,433,4,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,34.732,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9205,1278,433,4,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,28.075,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9206,1644,433,4,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,23.311,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9207,2009,433,4,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,33.451,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9208,913,433,2,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,46.655,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9209,1278,433,2,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,62.225,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9210,1644,433,2,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,63.085,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9211,2009,433,2,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,40.18,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9212,913,433,1,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,34.713,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9213,1278,433,1,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,44.324,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9214,1644,433,1,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,37.582,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9215,2009,433,1,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,29.128,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9216,913,433,5,1,2018-07-01,2018,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",19.027,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9217,1278,433,5,1,2019-07-01,2019,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",17.715,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9218,1644,433,5,1,2020-07-01,2020,7,1,27,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",14.482,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9219,2009,433,5,1,2021-07-01,2021,7,1,26,3,Été,9105,港务局,Rizhao,Shandong,China,CHN,Asia,35.4044,119.5587,2801013.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",11.106,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9220,913,434,6,1,2018-07-01,2018,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,302.406,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9221,1278,434,6,1,2019-07-01,2019,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,312.887,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9222,1644,434,6,1,2020-07-01,2020,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,270.524,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9223,2009,434,6,1,2021-07-01,2021,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,292.969,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9224,913,434,3,1,2018-07-01,2018,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,20.184,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9225,1278,434,3,1,2019-07-01,2019,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,18.912,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9226,1644,434,3,1,2020-07-01,2020,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,23.234,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9227,2009,434,3,1,2021-07-01,2021,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,19.327,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9228,913,434,4,1,2018-07-01,2018,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,32.859,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9229,1278,434,4,1,2019-07-01,2019,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,24.799,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9230,1644,434,4,1,2020-07-01,2020,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,31.412,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9231,2009,434,4,1,2021-07-01,2021,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,28.661,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9232,913,434,2,1,2018-07-01,2018,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,70.8,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9233,1278,434,2,1,2019-07-01,2019,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,60.62,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9234,1644,434,2,1,2020-07-01,2020,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,54.572,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9235,2009,434,2,1,2021-07-01,2021,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,60.428,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
9236,913,434,1,1,2018-07-01,2018,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,32.366,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
9237,1278,434,1,1,2019-07-01,2019,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,40.517,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
9238,1644,434,1,1,2020-07-01,2020,7,1,27,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,26.077,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
9239,2009,434,1,1,2021-07-01,2021,7,1,26,3,Été,9106,港区一小,Qinzhou,Guangxi,China,CHN,Asia,21.7431,108.5989,3302238.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,28.063,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
